Step,EntityID,X,Y,Energy,Age,Speed,Mass,EnergyEfficiency,ReproductionThreshold,SightRange,MetabolismRate,MaxLifespan,BiomeType,HasFood\n251,E000,39,25,36.87,251,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
296,E002,38,6,44.02,120,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
296,E003,49,27,5.31,44,1.00,1.94,1.00,50.00,5.00,0.10,1000,GRASS,false
297,E000,47,37,20.60,297,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
297,E001,38,14,11.72,191,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
297,E002,39,6,43.23,121,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,true
297,E003,48,26,4.34,45,1.00,1.94,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
298,E000,46,36,19.73,298,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
298,E001,38,15,11.48,192,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
298,E002,40,6,43.44,122,1.00,2.00,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
298,E003,48,27,3.71,46,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
299,E000,45,37,18.85,299,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
299,E001,39,15,11.24,193,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
299,E002,41,6,43.13,123,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
299,E003,47,26,2.66,47,1.00,1.94,1.00,50.00,5.00,0.10,1000,MOUNTAIN,false
300,E000,46,37,18.18,300,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
300,E001,39,16,10.09,194,1.00,2.00,1.00,50.00,5.00,0.10,1000,GRASS,false
300,E002,42,6,42.69,124,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
300,E003,47,27,2.03,48,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
301,E000,46,38,17.51,301,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
301,E001,38,16,9.90,195,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
301,E002,43,6,42.24,125,1.00,2.00,1.00,50.00,5.00,0.10,1000,VOLCANIC,false
301,E003,46,27,1.38,49,1.00,1.94,1.00,50.00,5.00,0.10,1000,DESERT,false
302,E000,46,37,16.84,302,1.00,2.00,1.00,50.00,5.00,0.10,1000,DESERT,false
302,E001,39,15,9.62,196,1.00,2.00,1.00,50.00,5.00,0.10,1000,OCEAN,false
