Anpassung,Effizienz,Mobilität,Energie,Alter,Umgebung,Kategorie
0.586,1.848,0.997,80.25,11,TUNDRA,population
0.5,1.813,0.561,200.0,254,OZEAN,population
0.5,2.0,0.5,64.42,27,TUNDRA,population
0.5,2.0,0.5,200.0,319,OZEAN,population
0.588,2.0,0.717,119.4,324,WÜSTE,population
1.239,2.0,2.0,99.63,8,TUNDRA,population
0.816,2.0,1.243,200.0,434,SUMPF,population
0.647,2.0,2.0,200.0,12,GRASLAND,population
0.66,2.0,2.0,200.0,6,WALD,population
0.657,2.0,1.005,200.0,194,OZEAN,population
0.5,2.0,1.005,97.2,76,GEBIRGE,population
0.767,1.362,1.027,200.0,1823,WALD,population
0.899,1.759,0.838,200.0,1848,OZEAN,population
0.833,2.0,1.043,200.0,828,OZEAN,population
1.557,2.0,1.059,200.0,1728,GEBIRGE,population
2.0,2.0,0.994,200.0,268,GEBIRGE,population
1.999,2.0,1.246,200.0,579,GRASLAND,population
1.509,2.0,1.305,73.3,71,SUMPF,population
1.509,2.0,1.305,200.0,166,GRASLAND,population
0.841,1.179,0.982,200.0,254,WALD,population
1.897,2.0,0.729,200.0,485,GRASLAND,population
0.954,1.812,0.982,200.0,335,GEBIRGE,population
0.722,1.711,0.982,26.81,362,VULKAN,population
0.533,1.343,0.965,49.06,41,OZEAN,population
2.0,1.71,1.458,200.0,296,GRASLAND,population
1.096,1.775,1.366,76.38,473,WÜSTE,population
1.392,1.94,1.162,200.0,149,OZEAN,population
1.867,2.0,1.145,138.48,589,WÜSTE,population
2.0,1.58,1.584,73.62,28,OZEAN,population
2.0,1.94,0.935,200.0,154,GRASLAND,population
2.0,2.0,2.0,132.1,314,GEBIRGE,population
1.867,2.0,1.145,200.0,633,OZEAN,population
2.0,2.0,1.482,200.0,299,GEBIRGE,population
1.494,2.0,2.0,92.58,779,WÜSTE,population
2.0,2.0,1.106,166.66,185,WÜSTE,population
2.0,2.0,0.841,90.63,12,TUNDRA,population
1.23,1.674,0.574,162.48,337,GEBIRGE,population
1.304,1.48,0.69,200.0,141,WALD,population
2.0,1.36,0.868,200.0,531,GRASLAND,population
1.018,2.0,1.07,57.44,7,WÜSTE,population
1.059,2.0,1.07,200.0,103,WALD,population
0.881,2.0,1.487,62.51,197,WÜSTE,population
1.622,2.0,1.323,200.0,173,GEBIRGE,population
1.622,1.8,1.323,10.48,10,VULKAN,population
1.622,2.0,1.323,144.99,63,SUMPF,population
0.5,1.568,0.697,153.03,169,VULKAN,population
0.5,1.131,0.697,200.0,166,GRASLAND,population
1.011,1.956,0.84,157.38,303,TUNDRA,population
0.5,1.277,0.697,56.25,125,OZEAN,population
0.5,1.848,1.103,55.68,5,VULKAN,population
0.5,1.848,0.997,100.0,0,VULKAN,population
0.912,2.0,1.751,200.0,122,SUMPF,population
0.912,2.0,1.751,39.8,7,VULKAN,population
0.696,2.0,1.751,39.8,7,VULKAN,population
1.043,2.0,1.751,67.59,31,GEBIRGE,population
0.588,2.0,0.717,120.64,209,TUNDRA,population
0.588,2.0,0.717,131.47,90,GEBIRGE,population
0.816,2.0,1.243,2.2,407,VULKAN,population
1.079,2.0,1.323,194.49,809,TUNDRA,population
0.74,1.876,2.0,154.05,854,WÜSTE,population
0.657,2.0,1.133,200.0,141,GRASLAND,population
0.657,2.0,1.088,200.0,62,SUMPF,population
0.792,1.984,1.027,200.0,1474,WALD,population
2.0,2.0,2.0,200.0,1472,OZEAN,population
0.899,1.359,0.525,200.0,1690,GRASLAND,population
0.738,1.58,0.562,200.0,263,SUMPF,population
1.336,1.251,1.305,66.9,87,WÜSTE,population
1.509,1.582,1.305,100.0,0,GEBIRGE,population
0.932,2.0,1.229,21.84,41,VULKAN,population
1.475,2.0,0.729,200.0,472,GRASLAND,population
0.954,1.133,0.982,200.0,320,WALD,population
1.366,1.703,0.5,200.0,1706,SUMPF,population
0.919,2.0,1.402,200.0,515,WALD,population
1.49,2.0,1.04,35.69,400,WÜSTE,population
0.722,2.0,0.982,200.0,260,GRASLAND,population
2.0,1.513,0.86,65.19,6,WÜSTE,population
0.766,1.942,1.366,200.0,605,SUMPF,population
1.818,2.0,0.986,99.32,1,TUNDRA,population
1.416,1.908,1.081,89.26,2,WÜSTE,population
0.766,2.0,1.269,200.0,627,OZEAN,population
0.766,2.0,1.776,200.0,905,OZEAN,population
1.049,1.826,0.782,200.0,1111,GEBIRGE,population
2.0,2.0,1.145,157.88,432,WÜSTE,population
2.0,2.0,1.445,19.96,698,TUNDRA,population
2.0,2.0,1.216,167.48,197,TUNDRA,population
1.888,2.0,1.875,200.0,191,OZEAN,population
2.0,2.0,1.216,162.99,76,SUMPF,population
1.304,1.991,0.69,67.43,28,TUNDRA,population
1.23,1.674,0.532,200.0,320,GEBIRGE,population
2.0,1.932,1.917,200.0,1369,SUMPF,population
1.059,2.0,0.697,200.0,22,WALD,population
0.672,1.234,0.872,66.21,218,OZEAN,population
1.437,2.0,2.0,79.36,5,WÜSTE,population
1.622,2.0,1.09,3.51,24,WÜSTE,population
0.5,2.0,0.857,200.0,276,GEBIRGE,population
2.0,2.0,2.0,200.0,478,GRASLAND,population
2.0,2.0,1.841,69.79,4,VULKAN,population
0.5,2.0,0.602,200.0,287,WALD,population
0.5,2.0,0.957,200.0,426,GRASLAND,population
0.835,2.0,2.0,200.0,1181,SUMPF,population
0.66,2.0,2.0,200.0,1041,OZEAN,population
0.66,2.0,2.0,200.0,1190,GEBIRGE,population
0.912,2.0,1.751,200.0,141,GRASLAND,population
0.912,2.0,1.751,51.13,9,WÜSTE,population
0.634,2.0,1.409,7.4,865,WÜSTE,population
0.5,2.0,0.717,200.0,354,OZEAN,population
1.319,1.99,1.955,200.0,1709,WALD,population
0.588,2.0,0.717,200.0,186,GRASLAND,population
1.566,2.0,1.466,200.0,613,GEBIRGE,population
0.792,2.0,1.027,200.0,1626,GEBIRGE,population
0.74,1.876,1.501,45.17,828,TUNDRA,population
2.0,2.0,2.0,200.0,1411,GEBIRGE,population
0.801,1.995,0.606,200.0,981,SUMPF,population
0.957,1.102,0.914,200.0,1993,GRASLAND,population
0.801,1.995,0.5,200.0,965,OZEAN,population
0.932,2.0,0.989,0.8,16,WÜSTE,population
0.999,1.775,1.671,20.6,12,WÜSTE,population
1.897,1.889,0.839,200.0,752,GEBIRGE,population
0.954,1.133,0.982,200.0,309,GRASLAND,population
0.941,2.0,0.964,69.88,36,TUNDRA,population
0.941,1.691,0.615,53.73,14,TUNDRA,population
0.941,1.691,0.868,169.04,37,SUMPF,population
0.722,2.0,0.982,200.0,195,GRASLAND,population
1.49,2.0,1.04,200.0,508,WALD,population
1.618,1.562,0.676,72.29,947,WÜSTE,population
2.0,2.0,0.86,122.72,17,SUMPF,population
1.495,2.0,0.86,14.0,10,VULKAN,population
2.0,1.993,0.942,200.0,57,OZEAN,population
1.555,1.902,1.135,200.0,359,GEBIRGE,population
1.371,1.278,0.639,200.0,1944,GRASLAND,population
1.392,1.474,1.135,200.0,171,OZEAN,population
1.799,2.0,1.893,75.64,352,TUNDRA,population
1.943,1.393,2.0,200.0,646,GRASLAND,population
1.888,2.0,1.875,200.0,188,TUNDRA,population
0.937,1.801,1.817,93.21,1,WÜSTE,population
2.0,1.806,0.786,10.6,10,VULKAN,population
2.0,1.998,1.263,157.13,929,WÜSTE,population
0.937,1.909,1.692,49.88,8,WÜSTE,population
1.024,1.825,2.0,200.0,927,GRASLAND,population
0.92,2.0,0.533,22.6,9,VULKAN,population
0.92,2.0,0.87,200.0,163,OZEAN,population
0.92,2.0,0.87,81.4,3,WÜSTE,population
1.437,2.0,2.0,167.07,68,GEBIRGE,population
0.866,2.0,2.0,200.0,396,WALD,population
1.63,2.0,2.0,200.0,533,OZEAN,population
2.0,2.0,1.841,190.64,110,SUMPF,population
2.0,2.0,2.0,76.31,13,WÜSTE,population
1.339,1.227,1.373,200.0,1540,OZEAN,population
1.703,2.0,2.0,32.47,22,WÜSTE,population
2.0,2.0,2.0,54.95,6,VULKAN,population
0.898,2.0,2.0,200.0,421,WALD,population
1.56,1.401,1.743,200.0,1624,WALD,population
0.912,2.0,1.751,200.0,30,GRASLAND,population
0.747,2.0,1.955,200.0,1722,SUMPF,population
0.597,1.923,1.333,200.0,1013,GEBIRGE,population
1.0,1.0,1.0,200.0,2000,SUMPF,population
0.597,1.423,1.333,200.0,1074,OZEAN,population
1.96,1.931,2.0,120.57,132,VULKAN,population
1.257,1.397,2.0,46.8,12,TUNDRA,population
1.085,1.424,1.955,200.0,1900,WALD,population
0.936,2.0,0.841,200.0,695,OZEAN,population
1.84,1.753,1.515,200.0,180,SUMPF,population
0.891,1.753,1.796,200.0,489,GRASLAND,population
0.71,2.0,1.821,187.75,36,SUMPF,population
0.573,1.83,1.053,200.0,167,GRASLAND,population
0.808,1.827,1.821,100.0,0,WÜSTE,population
0.808,1.827,1.821,44.14,8,VULKAN,population
0.573,1.83,0.846,3.2,38,WÜSTE,population
0.952,2.0,1.385,166.08,8,SUMPF,population
1.07,2.0,1.192,200.0,77,SUMPF,population
1.07,2.0,1.192,181.0,71,GRASLAND,population
1.07,2.0,0.838,22.6,9,VULKAN,population
0.532,2.0,0.932,84.86,17,TUNDRA,population
0.532,2.0,1.35,87.6,2,WÜSTE,population
0.633,2.0,2.0,97.79,27,TUNDRA,population
0.703,1.761,1.51,16.3,14,WÜSTE,population
0.633,2.0,2.0,47.01,10,SUMPF,population
0.75,2.0,2.0,198.29,243,TUNDRA,population
0.872,1.873,2.0,200.0,410,OZEAN,population
0.892,1.767,1.546,166.33,49,OZEAN,population
0.607,1.131,1.546,68.76,3,VULKAN,population
0.854,1.987,1.84,31.03,8,VULKAN,population
0.641,2.0,2.0,167.99,36,WALD,population
0.8,2.0,2.0,99.92,1,TUNDRA,population
0.641,2.0,2.0,95.91,50,TUNDRA,population
0.558,2.0,2.0,54.67,46,SUMPF,population
0.762,2.0,2.0,31.2,8,VULKAN,population
0.546,2.0,2.0,99.66,4,TUNDRA,population
0.845,2.0,2.0,200.0,300,OZEAN,population
1.877,2.0,1.217,200.0,371,WALD,population
1.305,2.0,1.449,200.0,129,WALD,population
1.305,2.0,1.232,200.0,245,GEBIRGE,population
1.423,2.0,1.639,18.08,19,WÜSTE,population
1.423,2.0,1.232,200.0,76,WALD,population
1.423,2.0,1.232,86.08,3,WÜSTE,population
0.579,2.0,1.588,146.65,96,OZEAN,population
0.579,2.0,1.588,56.6,7,WÜSTE,population
0.5,2.0,1.529,200.0,213,WALD,population
0.5,2.0,1.506,200.0,52,WALD,population
0.5,2.0,1.506,108.58,124,GEBIRGE,population
1.217,1.896,1.356,57.32,1077,WÜSTE,population
0.5,2.0,2.0,200.0,163,OZEAN,population
0.5,2.0,2.0,200.0,263,SUMPF,population
0.5,2.0,2.0,166.13,169,GEBIRGE,population
0.5,0.932,2.0,107.55,64,GRASLAND,population
0.5,0.932,2.0,27.94,11,GEBIRGE,population
0.5,1.32,2.0,105.58,17,GRASLAND,population
0.5,1.32,2.0,93.78,66,OZEAN,population
0.583,1.542,1.283,200.0,298,OZEAN,population
1.84,1.753,1.515,200.0,144,GRASLAND,population
2.0,2.0,1.002,56.75,17,WÜSTE,population
0.71,2.0,1.821,87.77,2,WÜSTE,population
0.71,2.0,1.821,186.18,47,WALD,population
0.929,2.0,1.125,200.0,1139,OZEAN,population
0.808,1.827,1.821,150.0,11,GRASLAND,population
0.5,1.83,0.761,61.33,17,TUNDRA,population
0.573,1.83,1.31,200.0,150,OZEAN,population
1.07,2.0,0.952,122.6,263,VULKAN,population
1.07,2.0,1.192,200.0,141,GRASLAND,population
0.792,2.0,0.952,200.0,278,SUMPF,population
1.255,2.0,1.192,138.94,13,GEBIRGE,population
1.07,2.0,1.192,97.76,4,TUNDRA,population
0.532,2.0,1.35,63.78,35,OZEAN,population
0.72,2.0,1.333,25.6,12,WÜSTE,population
0.633,2.0,2.0,200.0,131,WALD,population
0.633,2.0,2.0,91.4,1,VULKAN,population
0.872,1.873,2.0,200.0,384,GEBIRGE,population
0.872,1.8,2.0,200.0,194,OZEAN,population
0.849,1.873,1.518,200.0,177,WALD,population
0.849,1.873,1.518,200.0,83,SUMPF,population
0.849,1.873,1.518,42.05,53,TUNDRA,population
0.849,1.873,1.514,60.57,6,WÜSTE,population
0.641,2.0,2.0,185.97,71,WALD,population
0.85,1.513,1.221,53.85,6,WÜSTE,population
0.636,2.0,2.0,38.25,290,TUNDRA,population
0.868,2.0,2.0,47.49,117,TUNDRA,population
0.546,2.0,2.0,111.5,27,SUMPF,population
0.971,2.0,2.0,48.5,67,TUNDRA,population
0.971,1.721,2.0,200.0,29,SUMPF,population
1.305,2.0,1.275,74.8,56,TUNDRA,population
2.0,2.0,1.797,54.6,6,VULKAN,population
1.305,2.0,1.449,32.48,241,TUNDRA,population
1.877,1.922,1.154,200.0,686,GEBIRGE,population
1.423,2.0,1.232,150.0,11,OZEAN,population
1.423,2.0,1.232,200.0,66,GRASLAND,population
0.589,2.0,1.588,200.0,169,WALD,population
0.5,2.0,1.772,200.0,323,GRASLAND,population
0.5,2.0,1.316,200.0,627,OZEAN,population
0.5,2.0,1.506,200.0,80,OZEAN,population
0.5,2.0,1.506,90.49,32,TUNDRA,population
0.877,1.913,1.183,200.0,1552,OZEAN,population
1.772,2.0,2.0,133.34,908,WÜSTE,population
0.587,2.0,1.502,200.0,23,SUMPF,population
0.5,0.932,2.0,134.36,22,WALD,population
0.5,0.932,2.0,20.74,8,WÜSTE,population
0.5,1.32,2.0,182.2,103,WALD,population
0.5,1.32,2.0,50.34,5,VULKAN,population
0.5,1.32,2.0,116.99,209,OZEAN,population
1.254,2.0,1.136,97.57,4,TUNDRA,population
1.146,1.753,1.515,25.59,39,TUNDRA,population
1.84,2.0,1.136,173.84,110,GEBIRGE,population
1.84,2.0,1.136,59.58,56,TUNDRA,population
0.891,1.782,1.975,200.0,357,GRASLAND,population
0.71,2.0,1.821,200.0,63,SUMPF,population
0.573,1.83,1.31,200.0,402,OZEAN,population
0.71,1.819,1.821,159.17,9,SUMPF,population
1.211,1.287,1.404,200.0,457,SUMPF,population
0.573,1.917,1.17,35.57,10,WÜSTE,population
1.07,2.0,0.952,200.0,247,GRASLAND,population
1.07,2.0,1.192,83.2,52,GEBIRGE,population
1.07,2.0,1.192,12.15,70,WÜSTE,population
1.07,1.921,1.552,70.28,5,WÜSTE,population
1.07,2.0,0.831,42.25,33,WÜSTE,population
0.682,1.967,0.502,200.0,369,OZEAN,population
0.682,1.967,0.502,200.0,249,WALD,population
0.633,2.0,2.0,63.19,24,OZEAN,population
1.449,2.0,1.66,57.96,10,WÜSTE,population
1.449,2.0,2.0,72.22,21,GEBIRGE,population
0.872,1.95,2.0,21.31,203,TUNDRA,population
0.849,1.873,1.518,7.99,14,WÜSTE,population
0.849,1.873,1.514,199.14,38,GRASLAND,population
0.641,1.782,2.0,181.11,40,SUMPF,population
0.641,2.0,2.0,200.0,38,WALD,population
0.706,2.0,2.0,82.8,2,VULKAN,population
1.141,2.0,1.326,50.75,9,WÜSTE,population
1.196,2.0,2.0,170.94,53,WALD,population
1.877,2.0,0.733,200.0,706,WALD,population
0.546,2.0,2.0,195.25,58,OZEAN,population
1.756,2.0,1.217,103.46,318,WÜSTE,population
2.0,2.0,1.797,200.0,90,SUMPF,population
1.756,1.159,1.585,200.0,287,OZEAN,population
1.305,2.0,1.449,92.54,248,TUNDRA,population
0.868,2.0,1.177,200.0,248,SUMPF,population
1.309,2.0,1.177,138.79,254,WÜSTE,population
1.664,2.0,1.232,100.0,0,VULKAN,population
0.589,2.0,1.588,200.0,301,GEBIRGE,population
1.435,1.756,0.5,200.0,1300,OZEAN,population
0.5,1.461,1.557,200.0,354,SUMPF,population
0.5,2.0,1.316,200.0,585,SUMPF,population
0.5,2.0,1.506,167.79,61,WALD,population
0.5,2.0,1.233,200.0,202,GRASLAND,population
0.637,1.433,2.0,12.24,21,TUNDRA,population
0.637,1.693,2.0,137.5,95,OZEAN,population
0.637,1.693,1.502,200.0,80,GRASLAND,population
0.587,2.0,1.993,200.0,395,SUMPF,population
0.5,1.32,2.0,200.0,13,GRASLAND,population
0.5,1.32,2.0,18.24,16,TUNDRA,population
1.231,2.0,1.078,93.23,10,TUNDRA,population
2.0,2.0,1.136,90.47,22,TUNDRA,population
1.84,2.0,1.136,149.36,52,SUMPF,population
1.84,2.0,1.237,64.7,12,WÜSTE,population
0.5,2.0,2.0,58.43,57,TUNDRA,population
1.22,1.753,1.515,79.42,199,TUNDRA,population
0.71,2.0,2.0,31.2,8,VULKAN,population
0.71,2.0,1.821,140.46,85,WALD,population
0.71,2.0,1.821,98.06,15,TUNDRA,population
0.573,1.83,1.17,51.48,49,OZEAN,population
1.362,1.287,1.404,200.0,291,SUMPF,population
1.266,2.0,1.631,14.0,10,VULKAN,population
0.716,1.56,0.71,133.82,126,OZEAN,population
0.99,1.56,0.5,115.37,54,SUMPF,population
0.532,2.0,1.35,39.8,7,VULKAN,population
0.636,1.56,0.5,48.95,10,TUNDRA,population
0.5,2.0,2.0,59.45,78,GEBIRGE,population
0.633,2.0,1.85,44.2,9,WÜSTE,population
0.633,2.0,2.0,21.25,10,VULKAN,population
1.449,2.0,2.0,200.0,196,GEBIRGE,population
1.58,2.0,2.0,164.8,4,GRASLAND,population
1.476,2.0,2.0,80.09,5,WÜSTE,population
0.872,1.8,2.0,200.0,160,OZEAN,population
0.849,1.873,1.514,53.99,7,WÜSTE,population
0.849,1.873,1.514,34.28,10,WÜSTE,population
0.641,1.782,2.0,55.08,5,VULKAN,population
0.685,2.0,2.0,74.2,3,VULKAN,population
0.845,2.0,2.0,200.0,170,WALD,population
1.196,2.0,2.0,65.38,7,WÜSTE,population
1.196,2.0,2.0,57.0,5,VULKAN,population
2.0,2.0,1.797,53.64,59,TUNDRA,population
0.585,2.0,2.0,19.4,13,WÜSTE,population
2.0,2.0,1.585,42.53,29,WÜSTE,population
2.0,2.0,1.585,200.0,100,OZEAN,population
2.0,2.0,1.585,28.66,36,WÜSTE,population
1.52,1.766,1.258,200.0,412,OZEAN,population
2.0,2.0,1.501,198.31,391,TUNDRA,population
1.368,2.0,1.049,200.0,54,WALD,population
1.403,2.0,1.019,200.0,829,GRASLAND,population
1.911,2.0,1.019,90.76,646,TUNDRA,population
0.577,1.536,1.233,187.38,80,SUMPF,population
0.5,2.0,1.336,91.4,1,VULKAN,population
0.5,1.862,1.233,200.0,200,WALD,population
0.5,2.0,1.031,48.4,6,VULKAN,population
0.637,1.693,2.0,200.0,57,OZEAN,population
0.582,1.693,1.904,0.33,14,WÜSTE,population
0.5,1.591,1.993,200.0,229,WALD,population
0.5,1.987,1.411,13.79,10,VULKAN,population
0.587,1.975,1.993,200.0,238,GRASLAND,population
0.699,1.589,1.754,125.54,244,WÜSTE,population
1.137,2.0,1.078,195.8,9,GRASLAND,population
1.137,2.0,1.078,135.35,41,SUMPF,population
0.8,1.589,1.754,2.3,71,GEBIRGE,population
1.84,1.774,1.136,77.91,5,WÜSTE,population
0.5,2.0,1.753,50.4,8,WÜSTE,population
0.5,2.0,1.753,186.7,256,TUNDRA,population
0.71,2.0,1.821,57.0,5,VULKAN,population
0.71,2.0,1.821,65.6,4,VULKAN,population
0.71,2.0,1.821,91.4,1,VULKAN,population
0.573,1.83,1.17,100.0,0,VULKAN,population
0.721,1.354,1.308,50.64,6,WÜSTE,population
1.07,2.0,0.952,200.0,191,SUMPF,population
1.465,2.0,1.243,200.0,140,GRASLAND,population
1.197,1.38,0.547,200.0,714,GRASLAND,population
0.886,1.906,0.5,110.1,9,OZEAN,population
0.859,1.94,0.537,200.0,199,GRASLAND,population
0.682,1.937,0.685,200.0,271,GEBIRGE,population
0.5,2.0,2.0,62.8,6,WÜSTE,population
1.205,2.0,0.666,200.0,622,OZEAN,population
1.449,2.0,2.0,163.76,109,GEBIRGE,population
0.834,1.873,1.876,200.0,240,GEBIRGE,population
1.449,2.0,2.0,98.39,83,TUNDRA,population
0.801,2.0,2.0,200.0,908,SUMPF,population
0.872,1.8,2.0,200.0,41,OZEAN,population
0.702,1.873,1.787,200.0,327,GEBIRGE,population
0.845,1.566,2.0,43.89,18,TUNDRA,population
0.845,1.566,2.0,200.0,167,GRASLAND,population
0.845,1.785,2.0,45.3,8,WÜSTE,population
1.678,2.0,0.734,200.0,1494,GEBIRGE,population
0.845,2.0,1.525,200.0,179,GRASLAND,population
1.358,2.0,2.0,48.4,6,VULKAN,population
2.0,2.0,1.585,38.65,8,VULKAN,population
1.758,2.0,1.585,200.0,28,SUMPF,population
0.845,2.0,1.593,200.0,378,SUMPF,population
2.0,2.0,1.59,194.93,534,TUNDRA,population
1.829,1.381,0.933,200.0,681,SUMPF,population
1.368,2.0,1.049,5.4,11,VULKAN,population
2.0,2.0,1.049,200.0,177,GEBIRGE,population
1.298,2.0,1.049,200.0,171,OZEAN,population
2.0,1.855,1.244,200.0,408,WALD,population
0.577,1.536,1.233,1.01,13,WÜSTE,population
0.577,1.536,1.233,113.25,120,GRASLAND,population
0.577,1.536,1.07,5.42,10,VULKAN,population
0.5,2.0,1.233,200.0,205,SUMPF,population
0.5,2.0,1.241,0.97,131,TUNDRA,population
0.523,1.996,1.651,200.0,671,OZEAN,population
0.637,2.0,2.0,79.91,64,GEBIRGE,population
0.637,2.0,2.0,99.26,9,TUNDRA,population
0.637,1.693,1.502,24.69,11,WÜSTE,population
0.715,1.592,1.078,62.61,4,VULKAN,population
0.737,1.569,1.21,200.0,669,OZEAN,population
1.137,2.0,1.078,31.2,8,VULKAN,population
2.0,2.0,1.178,200.0,1223,SUMPF,population
1.052,1.753,1.035,200.0,247,WALD,population
0.581,2.0,0.981,200.0,1472,GEBIRGE,population
0.5,2.0,1.753,85.79,120,SUMPF,population
0.52,2.0,1.745,200.0,165,WALD,population
0.694,1.354,1.308,26.74,10,WÜSTE,population
0.694,1.354,1.308,60.47,16,WALD,population
0.694,1.427,1.308,75.45,66,SUMPF,population
0.5,1.75,1.308,54.78,5,VULKAN,population
0.5,1.821,0.5,200.0,586,OZEAN,population
0.886,1.906,0.5,100.0,0,VULKAN,population
0.99,1.976,0.5,56.11,7,WÜSTE,population
0.934,1.873,2.0,135.16,67,GEBIRGE,population
0.543,1.405,0.729,177.09,196,OZEAN,population
0.934,1.873,2.0,200.0,177,GRASLAND,population
1.424,2.0,1.245,200.0,732,SUMPF,population
1.449,1.873,2.0,115.85,128,GEBIRGE,population
1.449,1.873,1.985,200.0,210,GEBIRGE,population
0.539,1.873,2.0,200.0,131,OZEAN,population
0.71,2.0,1.722,200.0,629,OZEAN,population
0.71,2.0,1.722,200.0,652,OZEAN,population
0.888,1.873,1.787,47.93,344,TUNDRA,population
0.845,1.566,2.0,88.5,114,SUMPF,population
0.845,1.566,1.246,100.81,129,OZEAN,population
0.845,1.785,2.0,90.54,82,WALD,population
0.845,1.243,1.184,108.38,101,SUMPF,population
0.987,1.873,1.787,121.58,295,TUNDRA,population
0.845,2.0,2.0,200.0,401,WALD,population
1.756,1.714,1.585,200.0,197,GRASLAND,population
1.609,1.714,1.585,200.0,189,OZEAN,population
0.845,2.0,0.96,200.0,348,GEBIRGE,population
1.829,1.669,0.933,200.0,617,SUMPF,population
2.0,1.394,0.959,69.64,6,TUNDRA,population
2.0,1.394,1.049,141.2,102,OZEAN,population
2.0,1.394,1.332,191.2,16,OZEAN,population
2.0,2.0,1.049,200.0,375,OZEAN,population
2.0,1.855,1.244,200.0,353,SUMPF,population
0.5,2.0,1.316,200.0,574,OZEAN,population
0.577,1.542,1.233,77.37,6,TUNDRA,population
0.577,1.536,1.046,81.08,2,VULKAN,population
2.0,2.0,1.019,158.27,44,GEBIRGE,population
0.802,2.0,0.503,200.0,1430,WALD,population
0.758,2.0,1.651,200.0,910,WALD,population
0.514,1.907,1.496,69.84,33,GEBIRGE,population
0.699,1.975,1.993,200.0,256,GRASLAND,population
0.5,2.0,1.993,75.72,120,GEBIRGE,population
0.673,1.569,0.854,200.0,519,WALD,population
0.5,1.32,2.0,160.91,231,WALD,population
1.283,2.0,1.164,200.0,412,GEBIRGE,population
1.052,1.753,1.035,124.26,214,GEBIRGE,population
0.66,2.0,1.753,200.0,33,SUMPF,population
0.5,2.0,1.753,200.0,218,GEBIRGE,population
0.532,2.0,0.94,200.0,489,OZEAN,population
0.514,1.31,1.753,66.46,4,WÜSTE,population
0.5,2.0,1.753,99.03,6,VULKAN,population
0.694,1.043,1.308,70.01,19,SUMPF,population
0.694,1.354,1.73,90.15,1,VULKAN,population
0.573,1.83,1.17,13.11,18,TUNDRA,population
1.134,2.0,0.916,200.0,316,SUMPF,population
0.5,1.821,0.5,200.0,482,GRASLAND,population
1.523,2.0,1.862,94.66,193,TUNDRA,population
1.523,2.0,1.391,200.0,269,GRASLAND,population
1.523,2.0,1.909,200.0,196,GEBIRGE,population
0.934,1.873,2.0,200.0,71,GRASLAND,population
0.934,1.873,1.986,48.44,58,TUNDRA,population
0.934,1.873,2.0,200.0,264,WALD,population
1.126,2.0,1.207,56.95,1105,TUNDRA,population
1.097,1.873,2.0,138.26,319,VULKAN,population
0.834,1.873,2.0,200.0,300,WALD,population
0.793,2.0,2.0,64.23,509,TUNDRA,population
0.562,2.0,1.207,200.0,1260,SUMPF,population
0.876,1.566,2.0,200.0,123,OZEAN,population
0.845,1.107,2.0,86.29,2,TUNDRA,population
0.845,1.943,2.0,100.0,0,WÜSTE,population
0.845,2.0,2.0,99.93,1,TUNDRA,population
0.845,1.399,1.698,81.8,4,TUNDRA,population
1.877,1.259,0.733,200.0,639,WALD,population
2.0,2.0,1.915,200.0,1346,GRASLAND,population
1.715,1.52,0.755,200.0,1893,WALD,population
1.794,2.0,1.59,200.0,566,GEBIRGE,population
1.609,1.79,1.127,64.12,4,VULKAN,population
0.845,2.0,1.291,200.0,344,WALD,population
2.0,1.394,1.049,55.42,9,TUNDRA,population
2.0,2.0,1.049,37.33,117,TUNDRA,population
2.0,2.0,1.049,200.0,299,GRASLAND,population
2.0,2.0,1.049,200.0,212,GEBIRGE,population
2.0,2.0,0.953,16.73,32,WÜSTE,population
2.0,1.855,0.953,200.0,249,GEBIRGE,population
2.0,2.0,0.953,200.0,223,GEBIRGE,population
2.0,2.0,1.019,200.0,73,SUMPF,population
2.0,2.0,1.42,6.56,12,VULKAN,population
1.693,2.0,1.019,200.0,39,SUMPF,population
0.514,1.951,1.496,181.41,36,GRASLAND,population
0.587,1.828,1.754,200.0,363,OZEAN,population
0.669,2.0,1.993,50.94,8,WÜSTE,population
0.5,2.0,1.993,110.17,17,OZEAN,population
0.5,2.0,1.338,13.2,14,WÜSTE,population
1.744,1.925,1.521,178.78,382,WÜSTE,population
1.744,1.925,1.891,200.0,155,GEBIRGE,population
1.052,1.753,1.01,12.78,169,WÜSTE,population
0.622,1.755,1.381,200.0,867,WALD,population
0.574,2.0,1.005,200.0,396,GEBIRGE,population
0.5,2.0,1.753,200.0,132,GRASLAND,population
0.5,2.0,2.0,100.0,0,WÜSTE,population
0.5,2.0,1.753,3.8,16,WÜSTE,population
0.5,2.0,1.529,41.67,11,VULKAN,population
0.694,1.533,1.308,17.7,142,WÜSTE,population
1.295,2.0,1.249,200.0,159,GEBIRGE,population
1.295,2.0,1.249,200.0,145,SUMPF,population
1.295,2.0,0.957,200.0,122,GRASLAND,population
